145.lGemsFDTD
147.l2wrf2

"Base Optimization Flags"
121.pop2," -O3"," -xSSE4.2"," -no-prec-div"," -O3"," -xSSE4.2"," -no-prec-div"
122.tachyon," -O3"," -xSSE4.2"," -no-prec-div"
125.RAxML," -O3"," -xSSE4.2"," -no-prec-div"
126.lammps," -O3"," -xSSE4.2"," -no-prec-div"," -ansi-alias"
128.GAPgeofem," -O3"," -xSSE4.2"," -no-prec-div"," -O3"," -xSSE4.2"," -no-prec-div"
129.tera_tf," -O3"," -xSSE4.2"," -no-prec-div"
132.zeusmp2," -O3"," -xSSE4.2"," -no-prec-div"," -O3"," -xSSE4.2"," -no-prec-div"
137.lu," -O3"," -xSSE4.2"," -no-prec-div"
142.dmilc," -O3"," -xSSE4.2"," -no-prec-div"
143.dleslie," -O3"," -xSSE4.2"," -no-prec-div"
145.lGemsFDTD," -O3"," -xSSE4.2"," -no-prec-div"
147.l2wrf2," -O3"," -xSSE4.2"," -no-prec-div"," -O3"," -xSSE4.2"," -no-prec-div"

"Base Other Flags"
121.pop2," -lmpi"
122.tachyon," -lmpi"
125.RAxML," -lmpi"
126.lammps," -lmpi"
128.GAPgeofem," -lmpi"
129.tera_tf," -lmpi"
132.zeusmp2," -lmpi"
137.lu," -lmpi"
142.dmilc," -lmpi"
143.dleslie," -lmpi"
145.lGemsFDTD," -lmpi"
147.l2wrf2," -lmpi"

"Base Forbidden Flags"
121.pop2
122.tachyon
125.RAxML
126.lammps
128.GAPgeofem
129.tera_tf
132.zeusmp2
137.lu
142.dmilc
143.dleslie
145.lGemsFDTD
147.l2wrf2

"Base Unknown Flags"
121.pop2
122.tachyon
125.RAxML
126.lammps
128.GAPgeofem
129.tera_tf
132.zeusmp2
137.lu
142.dmilc
143.dleslie
145.lGemsFDTD
147.l2wrf2

"Peak Compiler Invocation"
121.pop2
122.tachyon
125.RAxML
126.lammps
128.GAPgeofem
129.tera_tf
132.zeusmp2
137.lu
142.dmilc
143.dleslie
145.lGemsFDTD
147.l2wrf2

"Peak Portability Flags"
121.pop2
122.tachyon
125.RAxML
126.lammps
128.GAPgeofem
129.tera_tf
132.zeusmp2
137.lu
142.dmilc
143.dleslie
145.lGemsFDTD
147.l2wrf2

"Peak Optimization Flags"
121.pop2
122.tachyon
125.RAxML
126.lammps
128.GAPgeofem
129.tera_tf
132.zeusmp2
137.lu
142.dmilc
143.dleslie
145.lGemsFDTD
147.l2wrf2

"Peak Other Flags"
121.pop2
122.tachyon
125.RAxML
126.lammps
128.GAPgeofem
129.tera_tf
132.zeusmp2
137.lu
142.dmilc
143.dleslie
145.lGemsFDTD
147.l2wrf2

"Peak Forbidden Flags"
121.pop2
122.tachyon
125.RAxML
126.lammps
128.GAPgeofem
129.tera_tf
132.zeusmp2
137.lu
142.dmilc
143.dleslie
145.lGemsFDTD
147.l2wrf2

"Peak Unknown Flags"
121.pop2
122.tachyon
125.RAxML
126.lammps
128.GAPgeofem
129.tera_tf
132.zeusmp2
137.lu
142.dmilc
143.dleslie
145.lGemsFDTD
147.l2wrf2
----------------
"For questions about","this result, please","contact the tester.",
"For other inquiries,","please contact",webmaster@spec.org.,
"Copyright 2006-2010 Standard","Performance Evaluation",Corporation,
"Tested with SPEC MPI2007 ","v2.0.  Report","generated on ","Tue Jul 22 13:40:14 2014","by SPEC MPI2007 CSV","formatter v1463."
"Originally published on ","20 May 2010."
